fips_ipeds,year,fourcat,dif_amind,dif_asian,dif_black,dif_hispa,dif_multi,dif_pacis,dif_white
Oregon,2016,Public More Selective,-0.8258853,0.6688941,-0.2602864,-5.009734,1.232031,-0.0989814,-5.925804
Oregon,2017,Public More Selective,-0.7239475,0.6796267,-0.0473222,-4.630888,1.337134,-0.2379636,-5.431193
Oregon,2009,Public Nonselective,0.4917455,1.199122,0.4983662,-11.12149,-3.936436,,6.8753
Oregon,2010,Public Nonselective,-0.3631767,0.2648962,0.2182801,-14.74851,-2.546994,0.5957559,18.64218
Oregon,2011,Public Nonselective,0.22156,0.5617501,0.322535,-14.33106,-3.370763,0.9370531,12.86409
Oregon,2012,Public Nonselective,0.351264,0.910347,0.3405029,-14.85744,-3.152175,0.8452157,15.12484
Oregon,2013,Public Nonselective,0.6810116,0.5759972,0.8507829,-14.74306,-3.252104,0.7978143,15.0209
Oregon,2014,Public Nonselective,0.4444384,-0.0212285,0.6767494,-14.28857,-2.391272,0.5900682,14.37621
Oregon,2015,Public Nonselective,-0.4083034,-0.2231356,0.1968731,-14.14436,-1.315115,0.529222,14.70869
Oregon,2016,Public Nonselective,-0.5179086,-0.1206882,0.2158334,-13.33302,-0.3071858,0.6685215,12.33936
Oregon,2017,Public Nonselective,-0.6603413,-0.0110095,0.0543608,-10.88244,-0.1167635,1.082997,10.8603
Oregon,2009,Public Selective,-0.2007474,3.742543,-0.0810903,-5.94453,,,-2.296761
Oregon,2010,Public Selective,-0.1667382,2.365103,0.13362,-6.600107,-2.932574,0.3377759,2.889851
Oregon,2011,Public Selective,-0.2651525,2.028077,-0.0476935,-5.47284,-1.248471,0.2194773,0.7280307
Oregon,2012,Public Selective,-0.2127858,1.572097,-0.1452274,-5.357463,-0.4541495,0.2148668,0.3029235
Oregon,2013,Public Selective,-0.1334458,1.404104,-0.1407728,-5.194667,-0.1109388,0.2590967,-0.5303981
Oregon,2014,Public Selective,-0.1032368,1.342305,-0.0454319,-5.076465,0.1474805,0.2395362,-1.327608
Oregon,2015,Public Selective,-0.2531433,1.402457,0.0368649,-4.626463,0.3019018,0.1446172,-2.01932
Oregon,2016,Public Selective,-0.3277797,1.550839,0.0110961,-4.031279,0.1622962,0.1014319,-2.6857
Oregon,2017,Public Selective,-0.2867264,1.734676,-0.0107765,-3.610628,0.0525492,0.0588464,-3.063345
Pennsylvania,2009,For-Profit,0.3106014,-1.230863,7.890227,-5.545376,,,-10.50174
Pennsylvania,2010,For-Profit,0.1448859,-2.969785,13.74404,-9.221946,-1.982645,-0.0013929,-9.46172
Pennsylvania,2011,For-Profit,0.1676269,-3.506391,11.80123,-7.505952,-0.9999758,0.2194005,-14.38816
Pennsylvania,2012,For-Profit,0.0544198,-3.72171,4.875686,-6.390309,-1.60734,0.0487857,-19.69575
Pennsylvania,2013,For-Profit,-0.0336497,-4.092476,4.870744,-7.038818,-1.911174,0.0454499,-22.57102
Pennsylvania,2014,For-Profit,0.1373164,-4.067679,4.777443,-6.198409,-2.31512,0.108212,-14.18347
Pennsylvania,2015,For-Profit,0.1347062,-3.75597,17.42499,-4.701426,-2.390331,0.1156372,-7.569352
Pennsylvania,2016,For-Profit,0.9126666,-4.025901,16.7118,-5.554278,-1.858767,0.1664394,-7.392229
Pennsylvania,2017,For-Profit,1.020817,-4.261705,15.35382,-6.380334,-1.361153,0.2282826,-10.75809
Pennsylvania,2009,Private More Selective,-0.6719421,3.234282,-8.733047,-11.91169,-1.615917,,16.60414
Pennsylvania,2010,Private More Selective,-0.758004,3.839217,-8.189024,-13.35006,-1.858634,-0.1234814,16.96488
Pennsylvania,2011,Private More Selective,-0.7320253,3.71804,-8.523718,-12.54507,-0.8297189,-0.1245256,14.02373
Pennsylvania,2012,Private More Selective,-0.7651604,3.925833,-8.785458,-12.59614,-0.5431719,-0.0585123,14.37132
Pennsylvania,2013,Private More Selective,-0.7971079,4.243823,-8.92318,-12.60245,-0.336834,-0.0521712,13.96311
Pennsylvania,2014,Private More Selective,-0.7877254,4.630355,-8.9171,-12.4629,-0.2923283,-0.0670362,13.3537
Pennsylvania,2015,Private More Selective,-0.7950717,4.964579,-8.767568,-12.45961,-0.3592438,-0.0538089,12.48476
Pennsylvania,2016,Private More Selective,-0.7996678,5.229809,-8.577703,-12.43616,-0.3616462,-0.0606407,11.95198
Pennsylvania,2017,Private More Selective,-0.7973045,5.509792,-8.436087,-12.30712,-0.3396674,-0.0893191,11.53716
Pennsylvania,2009,Private Nonselective,0.1125658,-2.485579,-2.292049,-10.40086,-1.065604,,11.80534
Pennsylvania,2010,Private Nonselective,-0.0706732,-3.279601,-1.540527,-11.31872,-1.927418,0.1350029,14.95069
Pennsylvania,2011,Private Nonselective,-0.0187246,-3.328776,-0.6195478,-11.05425,-1.111018,0.11312,14.28575
Pennsylvania,2012,Private Nonselective,-0.0763329,-3.347446,-0.0391603,-10.87944,-1.228173,0.1143298,13.37168
Pennsylvania,2013,Private Nonselective,-0.0492688,-3.414402,-1.285312,-10.55767,-1.259052,0.0778137,13.65713
Pennsylvania,2014,Private Nonselective,-0.1000648,-3.667601,0.3567137,-10.50379,-1.220457,0.1194766,15.23942
Pennsylvania,2015,Private Nonselective,-0.1239207,-3.730449,0.5806937,-10.33187,-0.9400586,0.0639214,14.54294
Pennsylvania,2016,Private Nonselective,-0.059339,-3.419096,0.280851,-9.690789,-1.161224,0.0453722,12.08766
Pennsylvania,2017,Private Nonselective,-0.0146694,-3.393813,0.1715538,-9.764132,-0.8610321,0.0782228,12.43142
Pennsylvania,2009,Private Selective,0.0407494,-2.018481,-6.908683,-6.506034,-1.288203,,12.53573
Pennsylvania,2010,Private Selective,-0.0846312,-2.940142,-6.643806,-7.451314,-1.962101,0.0124453,15.30982
Pennsylvania,2011,Private Selective,0.0272161,-2.835165,-5.797955,-6.709259,-0.8129122,0.0152589,12.70106
Pennsylvania,2012,Private Selective,0.0319731,-2.825574,-5.916397,-6.798106,-0.8680423,0.0322942,12.83543
Pennsylvania,2013,Private Selective,0.0174965,-2.699169,-5.940433,-6.387829,-0.6642593,0.0386937,12.18218
Pennsylvania,2014,Private Selective,0.0288763,-2.674021,-5.717829,-6.187189,-0.6141354,0.0436025,11.52376
Pennsylvania,2015,Private Selective,0.0250347,-2.799675,-5.68582,-5.941913,-0.6804782,0.0443339,10.0295
Pennsylvania,2016,Private Selective,-0.0015422,-2.836891,-5.659435,-5.489303,-0.6727574,0.0470221,9.826354
Pennsylvania,2017,Private Selective,-0.014714,-2.926006,-5.407092,-5.205795,-0.4727417,0.0525591,9.970335
Pennsylvania,2009,Public More Selective,-0.0040316,1.849645,-6.569161,-2.465411,-0.3005029,,4.660393
Pennsylvania,2010,Public More Selective,-0.0730034,2.760474,-4.698552,-3.58653,-1.00408,0.0069931,2.61858
Pennsylvania,2011,Public More Selective,0.0067757,2.808329,-4.883303,-2.968073,-0.2613108,0.0222203,0.765655
Pennsylvania,2012,Public More Selective,-0.0215135,2.901712,-5.326587,-2.922583,-0.1170352,-0.0006541,1.063418
Pennsylvania,2013,Public More Selective,-0.0539159,3.277629,-5.611868,-2.933256,0.0225631,0.0055322,0.7204046
Pennsylvania,2014,Public More Selective,-0.0870271,3.646517,-5.962606,-3.008075,0.1240915,0.021327,-0.1290182
Pennsylvania,2015,Public More Selective,-0.0948769,3.799914,-5.973262,-2.936294,0.1818363,0.0129925,-1.204863
Pennsylvania,2016,Public More Selective,-0.1304722,4.110804,-5.928698,-3.050823,0.1723321,0.0046097,-1.754301
Pennsylvania,2017,Public More Selective,-0.1207862,4.036175,-5.770542,-2.930211,0.4790506,0.0263123,-2.190095
Pennsylvania,2009,Public Nonselective,0.1705744,-1.138691,-2.726853,-1.300664,-0.3326534,,-0.6426366
Pennsylvania,2010,Public Nonselective,0.0509941,-1.938335,-3.166751,-2.061621,-1.646264,-0.0028189,4.629068
Pennsylvania,2011,Public Nonselective,0.0282547,-1.994505,-3.275855,-2.277313,-0.6796911,0.6644421,2.238895
Pennsylvania,2012,Public Nonselective,-0.0169862,-2.034962,-2.979663,-1.431495,-0.2889913,0.0437394,1.52588
Pennsylvania,2013,Public Nonselective,-0.0343957,-1.988713,-2.52794,-1.145652,-0.0297223,0.038468,1.672455
Pennsylvania,2014,Public Nonselective,-0.0597441,-2.01588,-1.863044,-0.8668259,0.3500266,0.020206,2.011398
Pennsylvania,2015,Public Nonselective,-0.0410902,-2.018161,-0.8492138,-0.5990914,0.6859825,0.0184202,2.168085
Pennsylvania,2016,Public Nonselective,-0.0397822,-2.050255,-0.6235134,-0.5487503,0.8837988,-0.0130631,1.896701
Pennsylvania,2017,Public Nonselective,-0.0282936,-2.182479,0.0519899,-0.425465,0.8895407,0.0169592,0.9911519
Pennsylvania,2009,Public Selective,0.1200748,-0.1242332,-0.3389059,-1.990229,-0.0611461,,0.1588456
Pennsylvania,2010,Public Selective,-0.0178499,-0.8651001,-1.257575,-2.882401,-1.086765,0.0106817,4.244404
Pennsylvania,2011,Public Selective,0.0433217,-0.7929698,-0.6473436,-2.365804,-0.4413721,0.0414405,2.624066
Pennsylvania,2012,Public Selective,0.0412719,-0.6709885,-0.298431,-2.266592,-0.428271,0.0173407,2.104157
Pennsylvania,2013,Public Selective,0.0098152,-0.4141199,-0.4850132,-2.148881,-0.2783706,0.0228687,1.888579
Pennsylvania,2014,Public Selective,-0.0249942,-0.2548468,-0.6157654,-2.005065,-0.2269266,0.0279356,1.186382
Pennsylvania,2015,Public Selective,0.0046397,-0.2079455,-0.8721359,-2.047524,-0.1551124,0.0232759,1.253458
Pennsylvania,2016,Public Selective,-0.0257308,-0.1135815,-0.8177912,-1.806963,-0.0684615,0.0180842,0.3430961
Pennsylvania,2017,Public Selective,-0.0075308,-0.1214395,-0.8963215,-1.764941,0.1610692,0.0318969,-0.5420841
Rhode Island,2009,Private More Selective,-0.6274687,3.066578,-10.28881,-11.32156,-0.1920948,,8.23307
Rhode Island,2010,Private More Selective,-0.6840344,2.500838,-9.817589,-12.60889,-1.726499,-0.1518527,11.38054
Rhode Island,2011,Private More Selective,-0.6189172,1.926058,-9.871189,-12.03823,-0.9660057,-0.1364576,8.75118
Rhode Island,2012,Private More Selective,-0.6302041,1.581458,-9.869709,-11.86108,-0.5959993,-0.1206553,10.11501
Rhode Island,2013,Private More Selective,-0.6509291,1.548018,-10.02725,-11.21432,-0.5840638,-0.1038101,10.00357
Rhode Island,2014,Private More Selective,-0.4831582,1.927543,-9.916695,-11.17784,-0.809663,-0.079453,10.14085
Rhode Island,2015,Private More Selective,-0.5971113,1.922781,-9.936893,-11.03941,-0.2962445,-0.053571,10.9903
Rhode Island,2016,Private More Selective,-0.5842559,2.065564,-9.935629,-10.90696,-0.3899104,0.1218217,11.97408
Rhode Island,2017,Private More Selective,-0.6007728,2.154384,-9.949665,-11.14955,-0.3719873,-0.0501911,12.79808
Rhode Island,2009,Private Selective,-0.0044726,-1.421284,0.0380971,-3.939081,,,-18.48899
Rhode Island,2010,Private Selective,-0.0422565,-2.700894,-0.6478809,-5.417936,-2.584465,-0.0425395,-19.3385
Rhode Island,2011,Private Selective,-0.0210555,-2.769801,0.3993385,-3.581005,-1.782589,-0.0188774,-16.06886
Rhode Island,2012,Private Selective,-0.0728056,-3.642945,0.4351363,-3.52615,0.0203986,-0.0103744,-13.59831
Rhode Island,2013,Private Selective,-0.0750037,-3.927792,1.03983,-3.057547,1.119224,0.0011084,-9.738445
Rhode Island,2014,Private Selective,-0.0856339,-4.535125,2.262767,-2.366441,2.865185,-0.0047731,-7.163072
Rhode Island,2015,Private Selective,-0.1655521,-4.97775,3.178198,-2.651904,4.365215,-0.0064831,-6.944776
Rhode Island,2016,Private Selective,0.034324,-4.685717,4.373349,-1.966435,3.5126,-0.0404027,-7.874763
Rhode Island,2017,Private Selective,0.1121288,-4.16013,5.037838,-1.740931,1.709242,-0.0444244,-7.803679
Rhode Island,2009,Public Nonselective,0.0120797,-1.841744,-1.959193,-7.341683,0.6599624,,-16.26992
Rhode Island,2010,Public Nonselective,-0.2150915,-1.821978,-0.2803698,-5.613106,-2.689875,0.0268346,3.468758
Rhode Island,2011,Public Nonselective,-0.084503,-1.752867,-0.0048235,-4.427138,-1.429041,-0.0814535,1.411766
Rhode Island,2012,Public Nonselective,-0.1185972,-2.012276,-0.0752553,-3.536463,-1.117256,-0.0323184,1.554567
Rhode Island,2013,Public Nonselective,0.0352273,-1.938763,-0.1127698,-2.509649,-1.096938,-0.0390668,0.8625627
Rhode Island,2014,Public Nonselective,-0.0286242,-1.642108,0.7333643,-1.118824,-1.62512,-0.070753,0.9116769
Rhode Island,2015,Public Nonselective,0.0519963,-1.546701,1.301534,0.433597,-1.871374,-0.0533313,-0.2052784
Rhode Island,2016,Public Nonselective,-0.0945471,-1.770583,1.75241,1.04233,-1.692428,-0.0233382,0.3346622
Rhode Island,2017,Public Nonselective,-0.1048382,-1.694433,2.164202,2.744973,-1.891583,-0.0345915,-1.814926
Rhode Island,2009,Public Selective,0.1449226,-0.8005103,-1.354311,-6.987895,,,6.633061
Rhode Island,2010,Public Selective,-0.2309771,-1.438615,-1.556548,-7.669043,-3.162437,0.0180569,9.293384
Rhode Island,2011,Public Selective,-0.0789706,-1.57804,-2.169739,-6.12834,-1.611358,-0.092014,6.501097
Rhode Island,2012,Public Selective,-0.0846352,-1.707217,-2.424662,-6.190053,-1.114812,-0.034082,6.313717
Rhode Island,2013,Public Selective,-0.0557676,-1.400864,-2.585691,-6.243797,-0.9139245,-0.0772535,6.336516
Rhode Island,2014,Public Selective,-0.2381467,-1.636668,-1.979151,-6.604594,-0.787865,-0.1229811,8.154249
Rhode Island,2015,Public Selective,-0.180467,-1.432107,-1.886225,-6.567297,-0.8622534,-0.0787832,8.804131
Rhode Island,2016,Public Selective,-0.2856589,-1.474488,-2.084778,-6.685572,-1.192185,-0.0556258,11.28885
Rhode Island,2017,Public Selective,-0.4338304,-1.669743,-1.996315,-6.996641,-1.178848,-0.0283136,12.51022
South Carolina,2009,For-Profit,-0.1954065,-0.8735765,29.16861,-2.736391,,,-40.56794
South Carolina,2010,For-Profit,-0.3399134,-0.512472,13.74802,-5.473221,-0.7156835,0.0961701,-12.11894
South Carolina,2011,For-Profit,-0.0672556,-0.4879112,7.846981,-4.277277,-0.2330294,0.050028,-14.22771
South Carolina,2012,For-Profit,-0.1364119,-0.8117272,6.755265,-3.573494,0.2678976,0.1727519,-14.4249
South Carolina,2013,For-Profit,-0.0582168,-0.8331342,8.123316,-2.990532,-0.4777284,0.3295411,-13.62241
South Carolina,2014,For-Profit,-0.0898569,-0.7740642,7.761691,-2.379501,-0.2053493,0.3241768,-13.96085
South Carolina,2015,For-Profit,0.1078652,-1.052264,10.53753,-2.490127,-0.1368918,0.3143267,-12.53113
South Carolina,2016,For-Profit,0.2631195,-1.117453,12.79251,-3.177622,-0.1760352,0.3417213,-13.82528
South Carolina,2017,For-Profit,0.3019661,-1.110806,13.88111,-3.392659,-0.4069801,0.2647568,-15.57852
South Carolina,2009,Private More Selective,-0.7673565,-1.443425,-6.366292,-14.47968,,,26.05702
South Carolina,2010,Private More Selective,-0.8210323,-2.047758,-6.959974,-15.82953,-1.967898,-0.2160434,31.01588
South Carolina,2011,Private More Selective,-0.7742,-2.44857,-7.5653,-15.97779,-1.012363,-0.1867435,28.39747
South Carolina,2012,Private More Selective,-0.7792792,-2.208567,-7.706854,-16.06393,-1.038899,-0.1626267,27.70998
South Carolina,2013,Private More Selective,-0.798292,-2.435026,-7.829294,-15.82557,-0.959096,-0.1590874,28.49215
South Carolina,2014,Private More Selective,-0.7718075,-2.560249,-8.061399,-15.49787,-0.5146347,-0.1381805,27.78166
South Carolina,2015,Private More Selective,-0.7406497,-2.690731,-7.832045,-15.73779,-0.8102798,-0.1597203,27.63421
South Carolina,2016,Private More Selective,-0.7399622,-2.953766,-7.791975,-15.30941,-0.7622061,-0.1369981,27.98305
South Carolina,2017,Private More Selective,-0.6909758,-2.855352,-7.267957,-14.97654,-0.1876455,-0.1403532,26.38267
South Carolina,2009,Private Nonselective,0.3486365,-2.194205,2.577707,-5.066105,,,0.8835614
South Carolina,2010,Private Nonselective,0.1269847,-2.664927,3.415669,-7.568107,-2.205998,-0.0884449,4.753703
South Carolina,2011,Private Nonselective,0.1558368,-2.836171,4.268943,-7.116572,-1.822047,-0.0540367,2.444535
South Carolina,2012,Private Nonselective,-0.0035985,-2.620704,4.542147,-7.262121,-2.104323,0.0172877,1.89532
South Carolina,2013,Private Nonselective,-0.0085332,-2.96751,5.304745,-5.764568,-1.389861,0.1752771,-0.2863944
South Carolina,2014,Private Nonselective,-0.2581581,-2.879036,0.4094452,-5.305467,-0.8885825,0.0162773,-6.604815
South Carolina,2015,Private Nonselective,-0.2193079,-3.051794,2.993695,-3.444844,-0.9250574,0.0216592,5.400163
South Carolina,2016,Private Nonselective,-0.2752366,-3.417667,0.342235,-4.402427,-2.741981,0.094587,3.995723
South Carolina,2017,Private Nonselective,-0.1127314,-3.435966,-2.593952,-4.320258,-2.936056,0.0187728,7.760316
South Carolina,2009,Private Selective,-0.1169148,-0.3111325,10.28862,-3.946596,,,-6.65754
South Carolina,2010,Private Selective,-0.2380136,-1.409932,20.60757,-6.297365,-1.36781,0.0082767,-11.66941
South Carolina,2011,Private Selective,-0.17903,-1.417238,19.55667,-6.137373,-1.101985,0.0212832,-12.7248
South Carolina,2012,Private Selective,-0.1489843,-1.309937,18.09258,-5.8217,-1.284909,-0.0348952,-11.62569
South Carolina,2013,Private Selective,-0.1455748,-1.40012,16.03093,-5.431069,-1.377333,-0.0010093,-9.787467
South Carolina,2014,Private Selective,-0.1380461,-1.519204,14.3782,-5.149897,-1.366465,0.008888,-8.431775
South Carolina,2015,Private Selective,-0.002683,-1.575605,13.26231,-5.089009,-1.138416,0.0124915,-7.451427
South Carolina,2016,Private Selective,-0.0285087,-1.543687,11.81636,-4.915658,-1.081236,0.0190987,-6.731559
South Carolina,2017,Private Selective,0.0470452,-1.58303,10.90158,-4.975255,-0.8581826,0.037414,-6.262409
South Carolina,2009,Public More Selective,0.0308953,0.7095352,-26.51282,-2.978639,-0.8058353,,25.51091
South Carolina,2010,Public More Selective,-0.1680403,0.8063223,-22.3174,-3.95436,0.2103919,0.053744,25.91235
South Carolina,2011,Public More Selective,-0.1536151,0.9508399,-22.90218,-3.44807,0.6835843,0.0762879,24.70165
South Carolina,2012,Public More Selective,-0.1714827,1.004066,-22.85263,-3.103349,0.569616,0.0425214,24.88918
South Carolina,2013,Public More Selective,-0.2040927,0.6540211,-23.25979,-2.873264,0.7196862,0.0486011,24.10957
South Carolina,2014,Public More Selective,-0.1617336,0.7568681,-23.29295,-2.477689,0.8730127,0.0432644,23.98923
South Carolina,2015,Public More Selective,-0.1045312,0.8008528,-23.45691,-2.178981,0.8860549,0.0249312,23.79493
South Carolina,2016,Public More Selective,-0.1139433,0.9345285,-23.33648,-1.943486,0.8019465,0.0195889,23.46492
South Carolina,2017,Public More Selective,-0.1123245,1.02343,-23.44667,-1.80035,0.7712066,-0.0031967,23.049
South Carolina,2009,Public Nonselective,0.2602114,0.1557473,-3.137674,-2.603272,1.847885,,3.154588
South Carolina,2010,Public Nonselective,0.0306915,-0.2091853,4.394715,-4.542811,-0.4928693,0.0342789,0.387847
South Carolina,2011,Public Nonselective,0.1167328,-0.1895671,4.120922,-3.923195,-0.1374884,0.0643424,-1.156984
South Carolina,2012,Public Nonselective,0.0766449,0.0136081,4.457211,-3.931905,-0.577162,0.0565346,-0.950948
South Carolina,2013,Public Nonselective,-0.0456167,-0.2591503,4.074567,-3.76205,-0.4009773,0.012989,-1.186231
South Carolina,2014,Public Nonselective,-0.026191,-0.1968913,2.56884,-3.237371,-0.1822321,-0.0118449,-1.043612
South Carolina,2015,Public Nonselective,0.140594,-0.3020677,1.981741,-3.103281,0.0567171,-0.0226839,-1.139827
South Carolina,2016,Public Nonselective,0.1181497,-0.4212604,0.5632062,-2.728775,0.600842,-0.0413778,-0.2124542
South Carolina,2017,Public Nonselective,0.0235236,-0.4552295,-0.0094483,-2.441553,0.9016702,-0.0286873,-0.0436624
South Carolina,2009,Public Selective,0.0880079,0.4445281,-10.27371,-1.597633,0.5849906,,10.99124
South Carolina,2010,Public Selective,-0.1455396,0.0121173,-1.083012,-3.454403,-0.4497516,-0.0037522,5.883454
South Carolina,2011,Public Selective,-0.035281,0.076445,-1.109525,-3.224183,0.0721626,0.1999989,4.189914
South Carolina,2012,Public Selective,0.0156979,0.092241,-1.62311,-2.933635,0.0404271,0.1117831,4.332523
South Carolina,2013,Public Selective,-0.0278536,-0.1118872,-2.426525,-2.614322,0.4125511,0.0675214,3.41923
South Carolina,2014,Public Selective,-0.0408837,0.0052777,-3.589707,-2.121049,0.7181373,0.0472258,3.940355
South Carolina,2015,Public Selective,0.0129525,-0.211527,-4.477308,-1.846382,1.037082,0.0363455,4.049366
South Carolina,2016,Public Selective,-0.0256739,-0.2846465,-4.092373,-1.422412,1.000852,0.0315009,3.545596
South Carolina,2017,Public Selective,-0.0600866,-0.1638065,-4.247174,-1.426576,1.25902,0.0077592,3.392972
South Dakota,2009,For-Profit,-8.806082,-0.2493941,5.091715,-2.925265,-2.421001,,-36.4332
South Dakota,2010,For-Profit,-11.70949,0.6775542,14.92281,1.766655,-1.048208,0.5656733,-7.36025
South Dakota,2011,For-Profit,-11.03607,0.2951804,22.33468,0.9998463,-2.233749,0.8480023,-12.0309
South Dakota,2012,For-Profit,-13.4567,-0.4989436,30.29271,-0.212551,2.030889,0.2962279,-19.48234
South Dakota,2013,For-Profit,-11.68814,-0.3814994,34.41207,-0.9316489,1.867894,0.4920543,-23.94427
South Dakota,2014,For-Profit,-11.38436,-0.254438,29.9375,-0.8687001,1.437421,0.6456535,-19.95351
South Dakota,2015,For-Profit,-3.519315,-0.3284141,26.88295,0.8200325,-0.7283429,0.1603027,-24.0587
South Dakota,2016,For-Profit,-8.052315,0.6979687,8.682495,1.813115,-2.395805,0.6573773,-6.683671
South Dakota,2017,For-Profit,-5.110301,-0.403207,29.08745,0.6813416,-4.855661,0.266738,-29.06308
South Dakota,2009,Private More Selective,,,,,,,
South Dakota,2010,Private More Selective,-0.9742573,-4.200161,-12.95551,-17.62024,-2.409071,-0.2160434,43.14715
South Dakota,2011,Private More Selective,-0.6833422,-3.644414,-12.1912,-16.87726,-1.281898,-0.2096741,36.5183
South Dakota,2012,Private More Selective,-0.7418594,-3.747988,-12.48443,-17.1103,-1.555798,-0.2086672,36.12988
South Dakota,2013,Private More Selective,-0.7884261,-3.779231,-12.10346,-16.87583,-1.605856,-0.2046767,34.60081
South Dakota,2014,Private More Selective,-0.6595728,-3.93706,-12.14664,-17.07755,-1.947937,-0.1438297,34.74905
South Dakota,2015,Private More Selective,-0.7091512,-4.205417,-12.06478,-16.90501,-1.275558,-0.1415807,32.88041
South Dakota,2016,Private More Selective,-0.6492805,-4.040874,-11.85224,-16.76677,-1.553209,-0.2044138,32.43586
South Dakota,2017,Private More Selective,-0.4258983,-3.663206,-11.81929,-17.12407,-2.227575,-0.2084886,34.17692
South Dakota,2009,Private Nonselective,3.608406,-0.7884024,-1.622983,-2.472288,-1.61545,,-4.558303
South Dakota,2010,Private Nonselective,1.320626,-1.841037,-0.63969,-3.379002,-1.891026,0.4529212,4.811078
South Dakota,2011,Private Nonselective,1.976212,-1.126168,0.8787554,-2.357205,-1.762485,0.2699224,0.4767886
South Dakota,2012,Private Nonselective,1.634621,-1.278562,2.193626,-0.2250347,-1.430227,0.492896,-2.490384
South Dakota,2013,Private Nonselective,0.2057623,-1.046588,4.893966,0.1689756,-1.003067,0.2887604,-4.721165
South Dakota,2014,Private Nonselective,-0.6393538,-1.225289,4.78314,1.709887,-0.9051993,0.2186075,-7.295065
South Dakota,2015,Private Nonselective,-0.5270338,-1.326952,7.016021,0.3187038,-2.265555,0.510869,-6.57533
South Dakota,2016,Private Nonselective,-0.6590727,-0.9879001,6.304061,0.971666,-1.862326,0.6308975,-5.888384
South Dakota,2017,Private Nonselective,-1.012751,-2.033063,6.409637,0.3209928,0.8054453,0.2759798,-5.205403
South Dakota,2009,Private Selective,-1.900338,-0.4458163,0.925815,-3.03662,,,7.253726
South Dakota,2010,Private Selective,-2.09115,-0.7321516,1.186545,-5.599567,-0.15629,-0.0756941,10.36313
South Dakota,2011,Private Selective,-2.255624,-0.5282268,0.8411582,-4.882501,-0.1359737,-0.0557517,7.176802
South Dakota,2012,Private Selective,-2.425432,-0.9039652,1.096382,-4.878014,0.7152742,-0.0102021,8.97546
South Dakota,2013,Private Selective,-2.325009,-1.503425,0.8144343,-5.203683,0.8922408,0.0864443,9.015017
South Dakota,2014,Private Selective,-2.490151,-1.517949,0.4700457,-6.619608,1.330078,0.0817944,10.39525
South Dakota,2015,Private Selective,-2.303802,-1.327381,0.534798,-7.032425,1.054667,0.0622691,10.34873
South Dakota,2016,Private Selective,-2.511819,-1.213732,0.5288563,-7.047909,1.452004,0.1097015,9.651251
South Dakota,2017,Private Selective,-2.097695,-1.120957,0.89601,-7.381485,1.597098,0.0032614,7.898392
South Dakota,2009,Public More Selective,-6.45576,0.3304588,-0.9059039,-0.9967918,,,2.969915
South Dakota,2010,Public More Selective,-7.917243,-0.2088221,-1.094577,-0.9543586,0.3567461,0.1422972,7.192075
South Dakota,2011,Public More Selective,-8.382806,-0.0562064,-1.035282,-1.2319,0.5692734,0.1891999,7.781959
South Dakota,2012,Public More Selective,-8.979745,-0.0662208,-0.396587,-0.9251397,1.177732,0.182341,6.7837
South Dakota,2013,Public More Selective,-9.185041,-0.2773324,-0.4043158,-0.8923936,1.06865,0.0766078,8.184642
South Dakota,2014,Public More Selective,-8.640019,-0.2293936,-0.0602368,-0.54571,0.6148782,0.1347306,6.972962
South Dakota,2015,Public More Selective,-8.329323,-0.7331434,-0.3031876,-0.2014309,0.3069676,0.2237424,7.374835
South Dakota,2016,Public More Selective,-8.570539,-0.755453,-0.7397216,0.3179714,0.0296477,0.047775,7.638288
South Dakota,2017,Public More Selective,-8.552356,-0.6722035,-0.723595,0.3484097,0.0883382,0.0418488,7.015329
South Dakota,2009,Public Selective,-2.573343,-0.3697835,-0.3177644,-1.862609,-0.0336982,,0.4388903
South Dakota,2010,Public Selective,-4.520141,-0.659986,-0.5020075,-1.830674,-0.3970835,0.1593564,6.098595
South Dakota,2011,Public Selective,-4.098141,-0.3697751,-0.2835261,-1.496526,-0.2228141,0.1750297,5.663809
South Dakota,2012,Public Selective,-4.223107,-0.55253,-0.3955264,-1.179928,0.0216804,0.1659945,5.292995
South Dakota,2013,Public Selective,-4.544388,-0.7998896,-0.5073485,-1.564602,0.2614249,0.1575381,6.275658
South Dakota,2014,Public Selective,-4.458444,-0.911294,-0.0762535,-1.914448,-0.0913451,0.2577552,5.870742
South Dakota,2015,Public Selective,-3.498679,-0.9238768,0.0997684,-1.670429,-0.058446,0.0593954,4.408158
South Dakota,2016,Public Selective,-3.421839,-1.080264,-0.1376174,-1.440233,0.0812944,0.0407256,3.590286
South Dakota,2017,Public Selective,-3.100686,-1.090352,-0.0474564,-1.170062,-0.0508347,-0.013505,3.26129
Tennessee,2009,For-Profit,0.1726443,-0.1552392,4.75103,-3.700172,-0.6329782,,-28.46575
Tennessee,2010,For-Profit,0.0776764,-0.7070659,16.72318,-4.490496,-0.661369,0.0295619,-28.04257
Tennessee,2011,For-Profit,-0.0394199,-0.8023129,17.38418,-3.88708,-0.3966905,0.0356894,-29.5105
Tennessee,2012,For-Profit,-0.1483817,-1.081569,7.5841,-3.442744,-0.586916,0.0009572,-29.39309
Tennessee,2013,For-Profit,-0.0701201,-0.8204608,14.31137,-1.884366,-0.3423238,-0.0049336,-22.17473
